wavelength (nm),1090 p transmit,1090 p reflect,1090 s transmit,1090 s reflect,3070 p transmit,3070 p reflect,3070 s transmit,3070 s reflect,5050 p transmit,5050 p reflect,5050 s transmit,5050 s reflect,7030 p transmit,7030 p reflect,7030 s transmit,7030 s reflect,9010 p transmit,9010 p reflect,9010 s transmit,9010 s reflect
2062,27.21920586,42.44412613,12.91544914,56.36522293,11.11993313,59.23843384,3.926249981,66.73388672,6.897421837,71.32013702,3.208483696,73.35852814,2.455904484,71.45550537,0.811388612,72.44274902,0.507332027,82.45124817,0.165577516,82.44285583
2063,27.14594269,42.40338898,12.89143085,56.30868149,11.09437752,59.1500206,3.905514956,66.62245178,6.892127514,71.22571564,3.088075638,73.45172119,2.44873786,71.33978271,0.811912954,72.35617828,0.508697987,82.34755707,0.162149549,82.3416748
2064,27.1063385,42.38254166,12.85480118,56.25398636,11.06794167,59.06290436,3.886950016,66.52339935,6.905457497,71.09381866,3.043444395,73.12257385,2.444828272,71.23577881,0.80651921,72.23588562,0.50240159,82.29537201,0.155032218,82.27726746
2065,27.04797173,42.33401108,12.82832623,56.19816208,11.03891182,58.95142365,3.881944656,66.40127563,6.917494297,71.04229736,3.115454435,73.07239532,2.437642097,71.12390137,0.804777265,72.11277771,0.507905245,82.20643616,0.159935609,82.18161774
2066,26.9977951,42.30613708,12.79034424,56.14418411,11.01589394,58.88430405,3.862083673,66.29173279,6.908348083,70.90353394,3.132317305,73.02267456,2.433831453,71.0026474,0.807709336,72.00067139,0.499967426,82.11679077,0.150309712,82.08491516
2067,26.93637848,42.25968552,12.76335526,56.08930588,10.98754787,58.77611542,3.854943514,66.20105743,6.863623142,70.79290009,3.033096313,72.90766144,2.426169157,70.87911224,0.806394517,71.88304901,0.504175127,82.02216339,0.159446135,82.0057373
2068,26.88563156,42.22323227,12.72948647,56.03833008,10.96044636,58.68339539,3.844219446,66.08705139,6.867732048,70.64783478,3.181058645,72.6897049,2.417530775,70.75195313,0.793377698,71.7428894,0.497823209,81.94628906,0.157762885,81.92854309
2069,26.83220863,42.18604279,12.69586277,55.9786377,10.93593311,58.58498764,3.832979441,65.96312714,6.791550636,70.5951767,3.037508488,72.72936249,2.414661169,70.62730408,0.804351807,71.59096527,0.500400662,81.86699677,0.15787597,81.83617401
2070,26.77329445,42.13286209,12.66678905,55.89076996,10.90491867,58.46657181,3.818932533,65.84130859,6.789730549,70.4395752,2.928635359,72.56277466,2.402339697,70.49940491,0.78654635,71.49523926,0.497336358,81.74809265,0.147336274,81.70836639
2071,26.72572136,42.1024437,12.63888741,55.85311508,10.879632,58.3772049,3.802822828,65.73990631,6.812889576,70.37882996,2.978501439,72.40226746,2.394886732,70.38302612,0.786549032,71.36359406,0.497363776,81.6557312,0.155131921,81.6578598
2072,26.66459084,42.05693436,12.60488796,55.79509735,10.85055733,58.2828331,3.789687634,65.60912323,6.830447197,70.22208405,3.093470097,72.32597351,2.394610882,70.23526764,0.789961875,71.19607544,0.495122373,81.60519409,0.159638256,81.56093597
2073,26.59158707,41.99589539,12.55792713,55.67969513,10.81529903,58.15285492,3.776752234,65.43634033,6.760135651,70.1252594,3.047420502,72.20355225,2.384294271,70.12443542,0.781181037,71.09799194,0.49532485,81.44064331,0.15393658,81.39283752
2074,26.53985596,41.95062637,12.54072666,55.65820313,10.79674816,58.03078842,3.767622948,65.39841461,6.71515131,69.95019531,3.051056147,71.92979431,2.377950907,70.00511932,0.787753522,70.97953796,0.492335498,81.32493591,0.158038855,81.34252167
2075,26.49444962,41.94111633,12.49856567,55.59508133,10.76964188,57.9561882,3.748155832,65.23500061,6.703847885,69.88882446,2.860301375,71.8911972,2.369486332,69.83763123,0.788367093,70.77700806,0.489331782,81.31529999,0.153463125,81.26281738
2076,26.43396759,41.87184143,12.46815014,55.5177803,10.73584652,57.84482193,3.744825363,65.10246277,6.712630272,69.75232697,3.061107874,71.76809692,2.362085342,69.70516205,0.776034415,70.66738892,0.490293503,81.18567657,0.157243624,81.12805176
2077,26.35583878,41.79634476,12.43809891,55.40690613,10.70487881,57.69916153,3.730508804,64.94072723,6.654211998,69.65122986,2.946343064,71.60266876,2.360816479,69.6096344,0.778584182,70.58081055,0.491504282,81.01673126,0.162311465,80.9718399
2078,26.32422066,41.78726196,12.40648746,55.37703705,10.68563652,57.63119888,3.716299295,64.87010956,6.662333965,69.57878113,2.996872544,71.50839996,2.347984552,69.42334747,0.773631573,70.36094666,0.489078552,80.96406555,0.158058718,80.97098541
2079,26.25123596,41.72964859,12.37969208,55.30736542,10.65176392,57.50017929,3.703941345,64.730896,6.680763245,69.39224243,2.951795101,71.27845764,2.339001656,69.27851868,0.767505884,70.26408386,0.490085274,80.8814621,0.158218056,80.83183289
2080,26.18474579,41.66344833,12.33797455,55.20141602,10.62145996,57.3647995,3.695382595,64.55377197,6.668435574,69.27102661,3.153770924,71.26413727,2.337926865,69.20523071,0.76804477,70.16455841,0.485801846,80.71195221,0.159950823,80.65497589
2081,26.1480217,41.65207291,12.31804943,55.18056107,10.59561253,57.30657578,3.669946194,64.49343872,6.672381878,69.14354706,3.015875578,71.20210266,2.329321384,69.0453949,0.770581722,70.00508118,0.482876331,80.66407776,0.149837151,80.67399597
2082,26.07708549,41.57402802,12.2692318,55.08667755,10.55752754,57.16803741,3.654882669,64.32767487,6.586601257,69.04076385,2.881874919,71.01301575,2.321810961,68.90158844,0.761236548,69.82822418,0.478989124,80.58972931,0.145154685,80.53443909
2083,26.01631546,41.5375824,12.24292564,55.01375198,10.53574944,57.0716629,3.659300089,64.20284271,6.592311859,68.93962097,2.998544097,70.94630432,2.315914631,68.75986481,0.764259875,69.71251678,0.484078854,80.44509125,0.147726983,80.41070557
2084,25.95318794,41.48764038,12.21505642,54.9436264,10.50791836,56.95418167,3.644447803,64.08174896,6.593844414,68.80252838,3.039282084,70.86287689,2.307773113,68.65848541,0.753084123,69.6015625,0.484087557,80.34590149,0.158063024,80.31013489
2085,25.89775658,41.43824005,12.17875862,54.87265778,10.47571373,56.83658218,3.634598494,63.966465,6.601821423,68.70025635,3.091910362,70.66087341,2.296540022,68.49753571,0.749126315,69.40527344,0.479012817,80.25476074,0.150987625,80.22110748
2086,25.8459816,41.40769577,12.14546299,54.8012085,10.4482708,56.74648285,3.616972208,63.82387161,6.500469208,68.53066254,2.908763885,70.44482422,2.292673349,68.36069489,0.750141084,69.30800629,0.480472565,80.17658234,0.154390529,80.10135651
2087,25.7784996,41.33639526,12.11650848,54.72595596,10.41950703,56.62835693,3.599948883,63.6857338,6.543629646,68.46523285,2.935614228,70.50456238,2.287053585,68.26960754,0.747440159,69.18579102,0.476817966,80.03044891,0.153178647,79.98724365
2088,25.72114754,41.28313065,12.09142017,54.67620087,10.39117336,56.50613785,3.595094442,63.58905029,6.537432671,68.34294128,3.068892956,70.36923218,2.274899006,68.10470581,0.751200616,69.01164246,0.477668643,79.92696381,0.157037199,79.92042542
2089,25.66654587,41.25898361,12.05149651,54.58483124,10.36854267,56.418396,3.575992584,63.4598732,6.542687893,68.23223114,3.143963337,70.1397171,2.274005175,67.96933746,0.753186584,68.90248871,0.475613356,79.8646698,0.155023962,79.81056976
2090,25.60996628,41.20964432,12.02060318,54.49564362,10.33664703,56.31297684,3.568986893,63.30015182,6.519759655,68.08917999,2.948638797,69.94101715,2.262194157,67.83104706,0.736077905,68.77890015,0.474169016,79.74034882,0.148180321,79.65585327
2091,25.54162788,41.12537384,11.99030781,54.45638275,10.30026913,56.15314865,3.554112196,63.19594574,6.485666752,68.04449463,2.970534086,69.84638977,2.253325462,67.71608734,0.736499786,68.59146118,0.469558448,79.59509277,0.148520187,79.58280182
2092,25.49625587,41.09870911,11.94851875,54.36711121,10.27636814,56.08313751,3.535258293,63.07394028,6.493863106,67.90139771,2.998811245,69.73925781,2.250870228,67.5321579,0.738727152,68.46615601,0.466673017,79.56563568,0.148172125,79.49634552
2093,25.42782211,41.06686783,11.91832542,54.27387238,10.24715042,55.99406433,3.531036139,62.91373825,6.489509106,67.75343323,3.006043196,69.62993622,2.244024277,67.44428253,0.726314127,68.34905243,0.469005793,79.41563416,0.145237714,79.34648132
2094,25.38107109,41.00300217,11.89689636,54.22924805,10.2237587,55.8698349,3.520421743,62.82040405,6.467577934,67.64389801,3.031331062,69.55099487,2.24260664,67.32866669,0.742006838,68.22319794,0.468870163,79.30306244,0.147561088,79.25324249
2095,25.30931854,40.93052292,11.86873341,54.16352081,10.19336319,55.70735168,3.512925625,62.70790863,6.396417141,67.51568604,2.777022362,69.4855957,2.229220152,67.1588974,0.728342831,67.99440002,0.470640332,79.1950531,0.15114902,79.20157623
2096,25.25879478,40.90698624,11.82476616,54.06053543,10.16177177,55.63644791,3.497187853,62.54220581,6.371626377,67.43602753,2.769270182,69.24714661,2.218233347,66.94969177,0.733906567,67.92497253,0.466621608,79.09953308,0.146176323,79.02709961
2097,25.20291138,40.88666916,11.79430008,53.96927643,10.13323879,55.55899811,3.486528635,62.38024902,6.416818142,67.27152252,2.885048866,69.10172272,2.214862108,66.9278183,0.726852,67.80140686,0.465063572,78.96889496,0.158407584,78.87491608
2098,25.14400482,40.80183029,11.77079105,53.94818115,10.10467148,55.41062927,3.469312191,62.31782913,6.336173058,67.14675903,2.780128837,69.09615326,2.204221964,66.74998474,0.725180328,67.6075058,0.463020861,78.86721802,0.149970532,78.82539368
2099,25.05452728,40.70843124,11.73519611,53.84440994,10.07138157,55.23929596,3.46292901,62.17062378,6.35895586,67.06407928,2.83632648,68.89729309,2.194125652,66.58415985,0.716715396,67.42945099,0.461487472,78.7453537,0.150442511,78.7575531
2100,25.0138073,40.69831085,11.70452976,53.75299454,10.04637909,55.17941666,3.442440271,62.0022049,6.340084076,66.91699219,2.982281208,68.73593903,2.191358566,66.43002319,0.717964113,67.34594727,0.4599365,78.64958191,0.146514624,78.57028198
2101,24.96633911,40.69280243,11.6644783,53.70576859,10.0160923,55.11703491,3.442182302,61.86857224,6.361656666,66.86190033,2.966889977,68.51306152,2.185238361,66.36844635,0.717018366,67.25527191,0.460700095,78.53115082,0.145844162,78.42179871
2102,24.90242195,40.5932312,11.64643383,53.61836624,9.989097595,54.95929718,3.428504705,61.77747345,6.355389118,66.72128296,2.925485015,68.55661774,2.17494154,66.15930939,0.708611965,67.00891113,0.458376199,78.43477631,0.142142698,78.3995285
2103,24.83102798,40.53489685,11.61704922,53.54522324,9.95655632,54.83134842,3.428287029,61.64627838,6.288678169,66.53874969,2.819156647,68.35601807,2.170784235,66.00345612,0.716929436,66.90557098,0.459759295,78.35773468,0.148285955,78.2805481
2104,24.74973679,40.45316315,11.56739998,53.42231369,9.921833992,54.68066788,3.40099144,61.45887375,6.307534218,66.4263916,2.886511922,68.22412872,2.163158178,65.92198181,0.712733626,66.81295776,0.456406266,78.13578033,0.148971349,78.08319092
2105,24.7217617,40.45713425,11.55568504,53.42937088,9.904904366,54.64506912,3.39808917,61.41166687,6.317137241,66.26036072,2.894273639,68.09629059,2.159548044,65.75733185,0.711174369,66.62094879,0.454463542,78.06474304,0.152156532,78.06257629
2106,24.64655685,40.38100052,11.51786709,53.31581879,9.86960125,54.49614716,3.383790255,61.24091339,6.226101875,66.14592743,2.880011916,67.90528107,2.143064737,65.60699463,0.701866448,66.46129608,0.452135265,78.02152252,0.147839487,77.95806885
2107,24.59346581,40.32489395,11.48299694,53.23097229,9.839905739,54.37520599,3.376721621,61.10617447,6.216980457,65.95169449,2.765523314,67.55999756,2.138560295,65.48415375,0.696990609,66.34024048,0.453626037,77.86414337,0.147621289,77.81177521
2108,24.53009605,40.27318954,11.45257473,53.16383362,9.811284065,54.2728653,3.363248825,60.97381592,6.156393528,65.8419342,2.771832943,67.67034149,2.142475843,65.32802582,0.706076503,66.217453,0.450234771,77.75191498,0.152580276,77.68836212
2109,24.47400284,40.23311234,11.42220974,53.09971619,9.785187721,54.1716156,3.351864338,60.84632111,6.201497555,65.7718277,2.760421157,67.44038391,2.130471706,65.19624329,0.699539661,66.06038666,0.445244521,77.6555481,0.152549908,77.60839844
2110,24.42468452,40.19414902,11.39213467,53.0206604,9.759960175,54.08108139,3.338888645,60.71723557,6.174978256,65.60011673,2.872056007,67.48239136,2.120645761,65.08583832,0.69335556,65.92029572,0.448441446,77.57875061,0.146980196,77.49576569
2111,24.35790634,40.12093353,11.36399841,52.954422,9.726744652,53.93746567,3.328886509,60.60932922,6.154629707,65.48144531,2.897480726,67.28577423,2.119783878,64.9654541,0.695374489,65.80177307,0.441332102,77.4287796,0.142440766,77.39746857
2112,24.30741119,40.09088135,11.32846928,52.88111496,9.699012756,53.85269547,3.315079927,60.47862244,6.154806614,65.38871765,2.908316851,67.21945953,2.109734058,64.83634949,0.685317338,65.68332672,0.443232656,77.36481476,0.139538109,77.29180908
2113,24.26242638,40.0528183,11.31005001,52.8211937,9.679741859,53.78329086,3.311476946,60.37380219,6.111274242,65.29108429,2.908041477,66.96700287,2.099158525,64.68473816,0.690676093,65.55799103,0.44206208,77.29176331,0.139109939,77.20500183
2114,24.19972229,39.99462509,11.28167343,52.76078033,9.652003288,53.66326523,3.307762384,60.26641083,6.070016384,65.16188431,2.70216918,66.94181061,2.094720602,64.60132599,0.690268815,65.43363953,0.443056166,77.18765259,0.148502022,77.11316681
2115,24.15428925,39.95772171,11.24651432,52.68446732,9.628154755,53.56406403,3.292768478,60.15397263,6.158085346,65.06301498,2.866246581,66.75616455,2.094540834,64.4910965,0.68723309,65.34210205,0.439927042,77.06967926,0.145959556,77.01179504
2116,24.12029457,39.95062256,11.23706532,52.6477356,9.614646912,53.51810455,3.295093775,60.07256317,6.032347679,64.94321442,2.715322733,66.74189758,2.088784695,64.37744904,0.684925139,65.20287323,0.44095856,77.06092072,0.147336215,76.97039795
2117,24.06550407,39.90586853,11.21156025,52.60485458,9.588461876,53.43262482,3.280703783,59.9641571,6.077379704,64.88965225,2.849222898,66.64205933,2.082661152,64.27271271,0.673245907,65.12135315,0.441858351,76.98062897,0.140858054,76.87535095
2118,24.00452042,39.8485527,11.16585732,52.52951431,9.557525635,53.3289032,3.265630484,59.85878754,6.102841377,64.7654953,2.96745801,66.62658691,2.075737238,64.2143631,0.678251147,65.05107117,0.437847704,76.85675812,0.13958396,76.79167938
2119,23.97507668,39.8465538,11.15420723,52.50583267,9.549012184,53.29102325,3.257928133,59.8192215,5.993681431,64.71053696,2.670485973,66.52227783,2.066171646,64.09671783,0.669907808,64.93275452,0.431727767,76.837883,0.13893649,76.78105927
2120,23.92861557,39.81398773,11.12783909,52.46571732,9.524506569,53.21446609,3.253790379,59.71167755,6.08259964,64.6507988,2.847699285,66.27310944,2.061748981,63.98758316,0.669161856,64.82757568,0.434801787,76.74859619,0.135099277,76.68196869
2121,23.87791061,39.77971268,11.09811687,52.40697861,9.502214432,53.13156128,3.241086721,59.62501907,6.03294611,64.58367157,2.824452877,66.27706909,2.062605381,63.98504257,0.679354966,64.80057526,0.429712653,76.65736389,0.130487159,76.6081543
2122,23.84971046,39.76725006,11.08873749,52.36748886,9.487531662,53.08697891,3.237711191,59.57713699,5.997612953,64.50798035,2.784913301,66.13063049,2.052216291,63.87290955,0.665143073,64.6892395,0.431647807,76.64409637,0.1381405,76.59841919
2123,23.81406021,39.74422073,11.07352734,52.37153625,9.470679283,53.04635239,3.245789528,59.50503922,5.956553936,64.4589386,2.818708539,66.06401062,2.046785593,63.76724243,0.663289964,64.61047363,0.434130251,76.64455414,0.143031493,76.5519104
2124,23.77314758,39.72512436,11.04010391,52.30179977,9.455699921,52.99665833,3.22445488,59.43750763,6.008285522,64.4369278,2.799585819,66.14152527,2.045523167,63.77288055,0.663336456,64.59417725,0.431068897,76.55610657,0.141084194,76.47335052
2125,23.73442268,39.71485901,11.02410221,52.28673172,9.436582565,52.93741989,3.229269743,59.41031647,5.911475658,64.4186821,2.673906326,66.04428101,2.047529221,63.70264816,0.676533043,64.52864075,0.429090589,76.4759903,0.148540035,76.4378891
2126,23.71001625,39.71324539,11.01881218,52.28559494,9.427853584,52.9095459,3.22102952,59.36059952,6.037038326,64.29640961,2.843681693,66.0391922,2.040483713,63.62073517,0.666866899,64.45962524,0.432509691,76.52767181,0.147121474,76.469841
2127,23.6749115,39.6906929,10.99629116,52.23804092,9.407378197,52.85829163,3.218492985,59.29933167,5.991636276,64.36372757,3.007734299,65.92340851,2.036700726,63.5772934,0.665470839,64.40872192,0.428271711,76.44889069,0.143920243,76.39071655
2128,23.63758278,39.66674042,10.97593594,52.20730209,9.394102097,52.82266235,3.212614298,59.23535156,6.014858723,64.24908066,2.908736825,65.85728836,2.026523829,63.5341835,0.663484752,64.33843231,0.433019221,76.40311432,0.132268146,76.33036041
2129,23.6175251,39.67294312,10.95694542,52.19407654,9.385858536,52.80947113,3.214245558,59.20634842,5.976847172,64.30126572,2.75966084,66.00301361,2.023706675,63.48402405,0.657107055,64.30764771,0.429949015,76.39819336,0.143420547,76.31581116
2130,23.57330704,39.65039444,10.94393253,52.17228699,9.36923027,52.75801468,3.203190088,59.16920471,5.934485435,64.20882416,2.766768813,65.78394318,2.028821945,63.43172836,0.669632554,64.26690674,0.429526717,76.3429718,0.147054851,76.28495789
2131,23.542202,39.64787674,10.92913437,52.14202881,9.354316711,52.70864487,3.195602179,59.10560608,5.879151821,64.14052963,2.686085939,65.74843216,2.024798155,63.41204071,0.664747953,64.20141602,0.428989679,76.30815887,0.148214623,76.2388382
2132,23.52283096,39.6581459,10.91372204,52.13096619,9.342553139,52.70189667,3.197524071,59.06552505,6.005563259,64.16254807,2.922451735,65.73167801,2.016819715,63.35925293,0.656298876,64.16845703,0.430294722,76.31115723,0.15125069,76.21858978
2133,23.47836113,39.6301651,10.89704132,52.13172913,9.326243401,52.6608696,3.187988043,59.04920578,5.921532154,64.15163422,2.711097956,65.69780731,2.015685081,63.31276321,0.661111891,64.13698578,0.426122397,76.26419067,0.149300769,76.21483612
2134,23.44960976,39.6151123,10.86988449,52.1098671,9.312982559,52.64090729,3.184785604,59.014534,5.942316055,64.08898544,2.633914351,65.60032654,2.010241747,63.28282166,0.654618144,64.08480072,0.424025357,76.23799896,0.141361877,76.17281342
